Date,tweet_id,text,name
Sun Dec 06 01:12:37 +0000 2020,1335391661141069824, There was a database breach of their marketing/sales database a few months ago. Anyone who gave Ledger their details before the breach is getting these.,aantonop
Sun Dec 06 01:09:45 +0000 2020,1335390940123385856,"Another round of Ledger phishing texts is making the rounds. This time it says your hardware wallet is ""disabled"" because of KYC regulations LOL

Don't click on the links, don't ever enter your mnemonic seed anywhere other than the Ledger device itself, directly.",aantonop
Sat Dec 05 23:48:43 +0000 2020,1335370549313249280,  Bitcoin is regulated by math. Anything else is not Bitcoin.,aantonop
Sat Dec 05 21:55:09 +0000 2020,1335341968059060224, the police defunding us ,aantonop
Sat Dec 05 21:51:22 +0000 2020,1335341017109831683,  Sounds great :) awesome price point count me in for donating to the cause :),aantonop
Sat Dec 05 21:43:51 +0000 2020,1335339127194054656," Separately, the kind of material required to learn the skills are things like my book ""Mastering Ethereum"" which is free and open sourced, under creative-commons attribution share-alike license. 

Skills = free
Proof of skills = small fee",aantonop
Sat Dec 05 21:42:21 +0000 2020,1335338746879770626," In the region of $100 USD  retail, with heavy discounts, sponsored exams, or free for students and affiliated educational organizations.

Given the value to prospective employers, I don't think that's a huge financial roadblock. Sponsorships by employers can further reduce",aantonop
Sat Dec 05 20:27:56 +0000 2020,1335320021107556352, Having trouble keeping up with news and developments related to #Bitcoin privacy? I write a monthly newsletter to do just that.…,aantonop
Sat Dec 05 20:12:34 +0000 2020,1335316151333572608,"Help us bring the Certified #Ethereum Professional exam and certification to the finish line. We are volunteer-based non-profit working on professional standards for the industry

Your $1 contribution gets $16 in matching funds. $10 gets $36 in matching. 

",aantonop
Sat Dec 05 17:59:02 +0000 2020,1335282548818251776,"My livestream is starting NOW. Join us for a discussion on security, cryptocurrency, passwords, and 2fa. These simple security tips might save you or someone you know from losing #crypto.

Join &amp; Share:  ",aantonop
Sat Dec 05 17:30:07 +0000 2020,1335275270564098048,"In 30 minutes I'll be answering questions live on YouTube about passwords and two-factor authentication. Learn simple security upgrades to keep you and your #cryptocurrency more secure.

Join now:  ",aantonop
Sat Dec 05 16:35:49 +0000 2020,1335261606314270728,"   ""Think for yourself"" and ""Do your own research"" are the battle cries of the willfully ignorant and gullible. Precisely those who cannot do either of those things. 

I've read at least 10 of the complaints and court decisions. I bet Laurent hasn't. He's just repeating Q bullshit",aantonop
Sat Dec 05 16:08:28 +0000 2020,1335254724476465156," The CCP and its cronies will continue to freeze and seize the assets of HK opposition leaders, dissidents, and journalists.…",aantonop
Sat Dec 05 15:54:54 +0000 2020,1335251309407047680,"    We have built a platform for crowdsourcing improvements and contributions to the exam questions. 

The management of the exam, which is obviously not public, is centralized. 

We need that to maintain integrity of the cert, but we're a volunteer-based non-profit.",aantonop
Sat Dec 05 15:51:26 +0000 2020,1335250437222531073," . said at least five accounts of his, his wife and parents were frozen today. The accounts contained millions of…",aantonop
Sat Dec 05 15:46:11 +0000 2020,1335249114355757056," Not sure if it helps, but ""Mastering Ethereum"" is open source and free to read on github. It starts at a much more basic level, builds up to more complex solidity code

",aantonop
Sat Dec 05 15:36:55 +0000 2020,1335246781370679296," It's a non-profit volunteer-based organization that has been awarding ""Certified Bitcoin Professional"" (CBP) certifications for years. We're launching new certs to help set professional standards in the industry. 

Lots of people can claim expertise. Our students prove it.",aantonop
Sat Dec 05 15:34:16 +0000 2020,1335246117030662145,"   Vitalik already donated much of his time during the inception of the Crypto Currency Certification Consortium, as a board member and advisor. 

He gets bombarded with ""asks"" all the time. I'd rather give him a ""thanks"" for all he has already done, than another ""ask"" ;-)",aantonop
Sat Dec 05 15:26:41 +0000 2020,1335244207322136577,"  You're right, I got the numbers wrong. I get $2 for each $1 pledged. Or better?

I've only been on the matching funder side. 

This is our first grant proposal to raise funds for a non-profit community education effort.",aantonop
Sat Dec 05 15:22:55 +0000 2020,1335243262005637121,"The cool thing about fundraising on  for non-profits is that small contributions get more matching funds. 

$1 gets $1 in matching. 

Help us get the Certified Ethereum Professional (CEP) done with just $1!

",aantonop
Sat Dec 05 15:20:53 +0000 2020,1335242747318390785,"  Thanks, I've been using Gitcoin for more than 6 months and have matched funding for several grants.",aantonop
Sat Dec 05 15:19:50 +0000 2020,1335242485954560000," We have a grant already. It's for the CryptoCurrency Certification Consortium, for finishing the development of the Certified Ethereum Professional. A volunteer-driven non-profit for professional certification. 

",aantonop
Sat Dec 05 15:12:06 +0000 2020,1335240536920211458,I just funded the Certified Ethereum Professional Exam and Certification grant on  =&gt; ,aantonop
Sat Dec 05 15:05:08 +0000 2020,1335238783206350851,"🗣STOREWIDE SALE 🗣

It’s the HOWL-iday season and you get 20% off #lightning mugs, #bitcoin shirts, books, #crypto workshops &amp; so much more in the #aantonopShop. Use code Holiday20. Sale Ends Monday! 

Shop today ➡️  ",aantonop
Sat Dec 05 14:51:29 +0000 2020,1335235348603887617,I am verifying my identity as aantonop on  ,aantonop
Sat Dec 05 14:32:37 +0000 2020,1335230603101261825," I just contributed to this grant.   Nice work  

",aantonop
Sat Dec 05 02:55:06 +0000 2020,1335055064025747457,"TOMORROW: Learn simple security upgrades to keep you and your #cryptocurrency more secure in my Saturday livestream on Passwords and 2FA. Ask questions &amp; get answers. Patrons get early access.

Set a reminder now:  ",aantonop
Sat Dec 05 02:11:00 +0000 2020,1335043968715788289," ICE subpoenas BuzzFeed, demanding the news outlet turn over information about its sources in one of the most brazen attempts…",aantonop
Sat Dec 05 00:22:54 +0000 2020,1335016761733701633," Recap:
- Courts in AZ and NV find no election fraud, after letting Trump &amp; co. put on evidence
- WI Sup. Ct. majority says t…",aantonop
Sat Dec 05 00:19:02 +0000 2020,1335015790626496512," Hagedorn, joined by three other justices: Asking to invalidate an election is ""the most dramatic invocation of judicial powe…",aantonop
Sat Dec 05 00:18:41 +0000 2020,1335015702797815808," You'd win if the court applied ""normal scrutiny"" to your Bigfoot radish theft claim. I heard that from an elite strike force lawyer",aantonop
Sat Dec 05 00:00:46 +0000 2020,1335011191630938113,"A very worthy cause: Our all-volunteer non-profit is finishing the ""Certified Ethereum Professional (CEP)"" exam and certification. 

Help us get it done so we can help Ethereum professionals demonstrate their skills with a professional certification

#Ethereum #CEP ",aantonop
Fri Dec 04 23:36:36 +0000 2020,1335005111186149376,  🤣 DED,aantonop
Fri Dec 04 22:31:04 +0000 2020,1334988620445335553," No and I hope we keep it that way. 

But vague, overbroad, self-righteous, and technically ignorant laws are dangerous. They create the conditions for vilifying and criminalizing non-violent consensual activities that are then prosecuted with extreme violence.",aantonop
Fri Dec 04 22:21:10 +0000 2020,1334986128479322112,  Scammer above ^,aantonop
Fri Dec 04 22:21:01 +0000 2020,1334986091980439552,  Scammer above ^,aantonop
Fri Dec 04 22:20:48 +0000 2020,1334986034254233600,  Scammer above ^,aantonop
Fri Dec 04 22:20:39 +0000 2020,1334986000024522754,  Scammer above,aantonop
Fri Dec 04 21:56:53 +0000 2020,1334980017336377344,"  The idea that cops will break down your door is not at all far fetched or alarmist. The Electronic Froniter Foundation was founded because of Operation Sundevil and the extreme over-reaction of SWAT raids on non-violent hackers. They will use violence.

",aantonop
Fri Dec 04 19:59:42 +0000 2020,1334950528812343296, BREAKING: US House votes 228-164 to pass historic bill that would decriminalize cannabis and clear the way to erase nonviolent…,aantonop
Fri Dec 04 19:56:01 +0000 2020,1334949599933571078,"Everything (except gift certificates) is 20% off now at the shop including Mastering #Bitcoin, Mastering #Ethereum, The Internet of Money books, &amp; #crypto merch. They're all high-quality items you'll be proud to give &amp; delighted to receive.

Shop ➡️  ",aantonop
Fri Dec 04 16:54:29 +0000 2020,1334903913963683840, Malice signalling,aantonop
Fri Dec 04 15:32:53 +0000 2020,1334883381415317505,"    Thanks for the recommendation. 

My book ""Mastering Bitcoin"" is really for technical audiences, especially developers. A more appropriate choice for your family would be ""The Internet of Money"" series (3 books) which is for non-technical audiences and is published in 8+ languages",aantonop
Fri Dec 04 15:24:23 +0000 2020,1334881239531044864, HEY PEEPS--#Wyoming legislature is considering a law requiring telcos to increase IT security to stop #SIMswap scams. DC…,aantonop
Fri Dec 04 15:15:07 +0000 2020,1334878907867262977,"Rumors of New Bitcoin &amp; Cryptocurrency Self-Hosted Wallet Regulations in the US. 
 

#bitcoin #ethereum #cryptocurrency #Crypto ",aantonop
Fri Dec 04 14:35:12 +0000 2020,1334868864182546433,"Almost two years ago, I did a talk about this called:

""Unstoppable Code: The difference between Can't and Won't"". 

Time to watch it again, since it is now playing out in Congress...

 ",aantonop
Fri Dec 04 14:28:49 +0000 2020,1334867258921766912," A win-win for libertarians.

Section 230 not terminated and the NDAA vetoed.

💯 ",aantonop
Fri Dec 04 09:05:25 +0000 2020,1334785872533794816,"What's the best exchange fee to pay? Zero!!! 

This is part of the ""How to Get #Crypto"" section of the free bitcoin basics workshop. You don't just have to buy #cryptocurrencies you can earn them!

#Bitcoin Basics Workshop CBP Prep [Free Workshop Extras - See Description]  ... ",aantonop
Fri Dec 04 02:55:06 +0000 2020,1334692679683350529,"It's like 2017 again with everyone asking questions about bitcoin, prices, how to get it, etc. Save your time and let me teach them the basics in this FREE workshop: 

#bitcoin #etherum #cryptocurrency #Blockchain ",aantonop
Thu Dec 03 23:57:40 +0000 2020,1334648023943532545," The final FY21 Defense Authorization bill requires any armed forces members, including Nat'l Guard, or federal law enforce…",aantonop
Thu Dec 03 23:52:35 +0000 2020,1334646747801350145,"     ""You can't take crypto out of your country but you can take your country out of crypto"". A saying about Bitcoin which also applies to Ethereum and other cryptos too.",aantonop
Thu Dec 03 23:14:07 +0000 2020,1334637065670021122," How not to get milked by the cash cow of cryptojacking. Part 2 in my series on cryptojacking, in  Eng blog. Incl…",aantonop
Thu Dec 03 21:10:07 +0000 2020,1334605858601390082,"PayPal bitcoin isn't #bitcoin. It's even worse than leaving your #crypto on an exchange. 

Watch this short video and learn why the PayPal + bitcoin ""adoption"" is risky for buyers, for PayPal itself, and could even be risky for #bitcoin.  ",aantonop
Thu Dec 03 20:55:24 +0000 2020,1334602157023088641," Sorry that as a silly Monero joke. They are called ""ring lights"" and they are for lighting a close shot of the face",aantonop
Thu Dec 03 20:41:31 +0000 2020,1334598663578894336, Few understand this,aantonop
Thu Dec 03 20:39:40 +0000 2020,1334598197566529536, They create ring signatures,aantonop
Thu Dec 03 20:36:56 +0000 2020,1334597509847502848," Nah, I'm pretty sure that's  and ",aantonop
Thu Dec 03 20:36:02 +0000 2020,1334597284743557131, Zoom should have really focus on virtual foregrounds instead of backgrounds,aantonop
Thu Dec 03 20:34:45 +0000 2020,1334596961605861377," Why won’t they just let us legislate? Like, really legislate. In the House. Among ourselves. This idea that legislators sh…",aantonop
Thu Dec 03 20:34:01 +0000 2020,1334596776595111936,A behind the scenes view of Crypto Twitter ,aantonop
Thu Dec 03 20:01:09 +0000 2020,1334588502671982592, The STABLE Act appears inconsistent in achieving stated objective (why cover a stablecoin but not a typical money transmit…,aantonop
Thu Dec 03 19:50:35 +0000 2020,1334585843470626816,"   How else will you resolve?

This bill is ten times as broad as needed to solve that one narrow issue. Now the author is talking about prosecuting node operators who process ""illegal transactions"". 

The purpose of this is to chill innovation. Market solutions are better.",aantonop
Thu Dec 03 19:39:43 +0000 2020,1334583108721471488," If you want to support policy analysis &amp; advocacy like this you can do it here

 

or via gitcoin http…",aantonop
Thu Dec 03 19:37:19 +0000 2020,1334582506390048774, You've been a naughty node. It's time to receive your punishment.,aantonop
Thu Dec 03 19:33:08 +0000 2020,1334581454102118403," It's revealing that they are quite unconcerned about applying the most overbroad and onerous remedy to resolve a narrow interest that can clearly be accomplished in a simpler way. 

Fortunately, this will be evaluated on a ""normal scrutiny"" basis by SCOTUS judge Rudy Gulliani.",aantonop
Thu Dec 03 18:29:41 +0000 2020,1334565486827225089,"There are only two ways you can make a global digital economy:

- Systems that follow the rules and ask for permission

- Permissionless systems that don't ask

They will say no to the first, or impose unworkable control &amp; surveillance. 

Choose the second.",aantonop
Thu Dec 03 18:27:41 +0000 2020,1334564983443636224," Multiply that by 194 jurisdictions to see why regulated entities cannot provide economic inclusion or opportunity. They will have to compomise to the lowest common denominator of 194 legal systems, all of which will require surveillance access in return for permission.",aantonop
Thu Dec 03 18:25:56 +0000 2020,1334564540567048193,"    Central bank digital currencies (CBDCs) are not an innovation, nor are they comparab…",aantonop
Thu Dec 03 17:30:11 +0000 2020,1334550511698132993,"Stop trying to triangulate, moderate, compromise, cede, adopt, polish, and gentrify this technology. They will never stop demanding more control. There is no ""middle ground"" between authoritarians and free systems.

Don't be fooled - they honeymoon is over. It's gonna get rough",aantonop
Thu Dec 03 17:27:53 +0000 2020,1334549932179537920,"""Unregulated"" is the competitive differentiation. It is the space they cannot occupy. 

One day you will notice that there is more value, more passion, more humanity on the outside of the gilded cage. That's our space and they can't take that from us.",aantonop
Thu Dec 03 17:26:25 +0000 2020,1334549562724212736,"The only competitive difference we have is our principles. If you support open, public, borderless, neutral, censorship resistant and decentralized system, they cannot compete. 

They cannot offer liberty as a competitive differentiator. No regulator will allow it.",aantonop
Thu Dec 03 17:24:57 +0000 2020,1334549194233692161,"In the race to sell out principles to placate the regulators, the bankers, the billionaires you can't win.

Giant amoral and well funded corporations like Facebook will sell out principles faster than anyone else. They will flood the market with surveillance coins",aantonop
Thu Dec 03 17:20:35 +0000 2020,1334548095569313792,"As usual, the crypto price appreciation has brought out all the opportunists and sharks. 

They will sell out any and all principles in order to make the number go up. They will capitulate and kiss the ass of the powerful and already rich, in hopes of joining them. 

Beware",aantonop
Thu Dec 03 17:18:24 +0000 2020,1334547547528941568," So no, I will not support centralized systems that can be controlled and turned off. That's capitulation to the status quo that has failed to serve and condemns billions to poverty. 

I won't sell out billions for my personal benefit.",aantonop
Thu Dec 03 17:16:12 +0000 2020,1334546995000659968, Price appreciation is not and has never been interesting or important to me. Economic access for everyone on the planet is. The centralized system you want to support has never cared for and will never scale to global access. That's because it prioritizes control.,aantonop
Thu Dec 03 17:14:55 +0000 2020,1334546671032705024," The mass majority is not your investor buddies in the USA. The mass majority is ""the other 6 billion"" who barely have access to the global economy. 

A system that can be censored and controlled is not an option for them. It will be turned off precisely when it is needed most",aantonop
Thu Dec 03 15:51:36 +0000 2020,1334525704373866498," It might be possible, but it would require programming some stuff, including a SHA256 function. In which case, you're basically making a hardware wallet out of the programmable calculator.",aantonop
Thu Dec 03 15:46:22 +0000 2020,1334524385483362304," New  ep. with  and  from . 

How they collected funds for their peacefu…",aantonop
Thu Dec 03 14:10:02 +0000 2020,1334500144423833601,The bundles on #aantonopshop are snow laughing matter! ❄️❄️❄️ You too can be one badass mother pupper with this best seller bundle! Purchase with #crypto or fiat ➡️  ,aantonop
Thu Dec 03 09:05:10 +0000 2020,1334423419748814850,"ATH means you’re probably hearing from people you haven't talked to in years, asking you to teach them bitcoin. 

Save your valuable time, send them this link &amp; let me teach them the basics in my FREE workshop:   

#bitcoin #eth #cryptocurrency #Blockchain ",aantonop
Thu Dec 03 05:13:59 +0000 2020,1334365243011555331,"Crypto regulation in BASIC

10. Banks suck
20. Crypto works better
30. Banks fear competition, appeal to Govt regulators
40. Regulators freak out
50. Govts regulate the parts of crypto that look like banks
60. Crypto evolves to look less like banks
70. GOTO 10",aantonop
Thu Dec 03 04:35:49 +0000 2020,1334355636272902145,"Ready to learn more about #crypto? Try a FREE intro workshop or get 20% off of the NEW Choose Your #Cryptocurrency Wallet workshop. Books, #Bitcoin, #Ethereum, #LightningNetwork merch all on sale too.

Shop &amp; use code Holiday20 at checkout ➡️  ",aantonop
Thu Dec 03 04:18:19 +0000 2020,1334351231280500737,  I did not. But I will now!,aantonop
Thu Dec 03 04:09:06 +0000 2020,1334348911314567168,"When I say that decentralized systems are a challenge to regulators, they immediately take it as questioning their authority.

I am not. I'm questioning their ability. 

Just because you have power and you wish it does not make it so.

The status quo has never had less status",aantonop
Thu Dec 03 03:54:46 +0000 2020,1334345307895709698,"An appropriate follow up and highly relevant to this issue: 

My talk ""Unstoppable Code: The difference between can't and won't""

",aantonop
Thu Dec 03 03:52:18 +0000 2020,1334344683825205248," It's a joke and it represents a power-mad authoritarianism of US universal jurisdiction. 

Precisely why decentralized systems are needed and precisely what they're up against.",aantonop
Thu Dec 03 01:40:40 +0000 2020,1334311559498063874,"  Maybe this one does. The next one won't. 

It is comical watching lawmakers and regulators work at the speed of the pen against a technology that is open, global and works at the speed of light. 

Enjoy playing 3-year delayed whack-a-mole.",aantonop
Thu Dec 03 01:34:04 +0000 2020,1334309899484848132,"    Again, there is no entity, or person issuing or controlling these instruments. Your entire argument kinda falls apart there.",aantonop
Thu Dec 03 01:33:13 +0000 2020,1334309682408640515,"  Software can be deployed on Ethereum completely anonymously and not by the original author. In fact, that already happened with The DAO. 

The actual execution happens on every machine running Ethereum. Not sure what kind of universal jurisdiction fantasy you'd need to stop it.",aantonop
Thu Dec 03 01:29:02 +0000 2020,1334308629130870784," DAI is minted by the smart contract, not an institution or individual. Even if you could somehow claim that MakerDAO has some control, a more decentralized version would simply remove that element.",aantonop
Thu Dec 03 01:27:12 +0000 2020,1334308167690244097,"  But but... there's no financial institution behind a decentralized stablecoin. Who would you apply the regulation to?

It's issued automatically by software.  It's not a matter of illegality or flaunting the regulators. It's more simply a problem of enforcement and application.",aantonop
Thu Dec 03 01:03:51 +0000 2020,1334302294007943170,"The most interesting thing about the STABLE Act is not whether it will be enacted (it won't). It's that it can only apply, by definition, to centralized fiat-backed stablecoins, therefore making decentralized alternatives even more attractive.",aantonop
Thu Dec 03 00:24:17 +0000 2020,1334292336415662080," 🔑 Proof of Keys 🔑
#ProofOfKeys

In a months time - 3rd January - bitcoiners all withdraw their #Bitcoin off custodial s…",aantonop
Wed Dec 02 22:54:11 +0000 2020,1334269660552863746,   Well... I'd say they are the second worst option for starting in Bitcoin. The worst option is... not starting,aantonop
Wed Dec 02 22:53:33 +0000 2020,1334269503979495425, 😠 😠 😠 😠,aantonop
Wed Dec 02 22:39:12 +0000 2020,1334265890808811520,"  I couldn't disagree more. ""Earning interest"" by putting funds out of your custody is a nonsensical tradeoff for a disinflationary asset. 

If Bitcoin's future is custodial, then it has failed 100%. Centralization of custody breaks everything meaningful about Bitcoin",aantonop
Wed Dec 02 22:33:57 +0000 2020,1334264570710433792," CBP was at the center of some of the greatest moral horrors of the last four years, personified in stories that we cannot forget.…",aantonop
Wed Dec 02 22:33:32 +0000 2020,1334264463369756673, It doesn't go by calendar year. It goes by elapsed-time-held.,aantonop
Wed Dec 02 22:32:50 +0000 2020,1334264289759096833," I guess it's better than nothing. I'd still prefer to withdraw immediately and self-custody, over trusting someone else with my keys even if I have additional technical controls to protect them.",aantonop
Wed Dec 02 22:28:34 +0000 2020,1334263213127393280, 😉,aantonop
Wed Dec 02 22:27:35 +0000 2020,1334262966724620290," Yes indeed. 

By any chance do you know who came up with that phrase? Just curious.",aantonop
Wed Dec 02 22:22:56 +0000 2020,1334261795377188864, I love it when people quote that /at/ me.,aantonop
Wed Dec 02 22:04:20 +0000 2020,1334257117134381056," Take a deep breath, read the actual thread. You're jumping to conclusions, even though we agree 100% on this principle. You know I'm the one who coined the phrase ""not your keys, not your coins"", right?",aantonop
Wed Dec 02 22:03:06 +0000 2020,1334256804226719745, Thank you. Please let me know if I missed any nuance or made a mistake.,aantonop
Wed Dec 02 22:02:30 +0000 2020,1334256657061224448,"  Wait, there's READING required?
I'm out!",aantonop
Wed Dec 02 22:02:04 +0000 2020,1334256546872664064," This is pretty much the definition of ""jumped to conclusions"". 

Now, slow down and read the rest",aantonop
Wed Dec 02 22:00:28 +0000 2020,1334256144215203841," No. Moving the same asset (eg. Bitcoin) from one account to another account or wallet you own is not a taxable event. It might be misconstrued by the exchange as such and reported to the IRS (damn 1099-K!), but you can correct that in your own tax return.",aantonop
Wed Dec 02 21:59:02 +0000 2020,1334255784541097985,"The best way to avoid this nasty trap is to:

- Earn bitcoin and self-custody
or
- Buy bitcoin, withdraw and self-custody

But if you didn't start there, take a moment and some professional advice to think about next steps.",aantonop
Wed Dec 02 21:57:06 +0000 2020,1334255297175568386," Yes, maybe, possibly, depends. Ask an accountant.",aantonop
Wed Dec 02 21:56:32 +0000 2020,1334255151578693633,"Every rule has exceptions. It's incredibly important to understand and practice the principles of financial sovereignty and independence. 

But... no rule should be followed to the point of compounding a small mistake with a much worse mistake.",aantonop
Wed Dec 02 21:52:15 +0000 2020,1334254073638359041,"Dare I say: DYOR 

...and also get a qualified and licensed accountant, financial advisor, or tax advisor.",aantonop
Wed Dec 02 21:51:08 +0000 2020,1334253796101300228,"I am not an accountant and I cannot give tax advice. I am speaking only of my personal experience in a single jurisdiction. But those offering the ""sell and move"" advice are not accountants either and I think they're wrong, dangerously so.",aantonop
Wed Dec 02 21:50:05 +0000 2020,1334253529087664130,You should always be the one choosing the time of any taxable event and doing say in the most tax-advantageous way. Don't force a tax bill or worse have a tax bill force a sale and another tax bill.,aantonop
Wed Dec 02 21:49:01 +0000 2020,1334253260589305858,"As the author of the slogan ""not your keys, not your coins"", I feel I need to warn people to be pragmatic. Don't create a massive and unexpected tax bill for yourself for a point of principle. 

Let it sit for a year and learn the lesson. Buy/sell somewhere else in the mean time",aantonop
Wed Dec 02 21:47:36 +0000 2020,1334252905700868099,"You could suddenly find yourself owing from 10 to 37% in the amount ""gained"" since you bought it. If you've already bought Bitcoin with the USD, you might have to sell it to pay the taxes.  Which would then trigger ANOTHER short-term capital gains taxable event.",aantonop
Wed Dec 02 21:46:13 +0000 2020,1334252557623914496,"In the US and many other countries, this will trigger a so-called ""taxable event"", which will make you responsible for capital gains taxes. Worse, if you held for less than a year, you are subject to SHORT TERM capital gains taxes, which are taxed as ordinary income (!)",aantonop
Wed Dec 02 21:44:23 +0000 2020,1334252096548339715,"Others are jumping with this advice:

Sell it, get dollars, move the dollars to a ""proper"" exchange and buy Bitcoin you can withdraw. 

Here's why this might be terrible advice:",aantonop
Wed Dec 02 21:43:24 +0000 2020,1334251848862064641,"I'm seeing a lot of newbies who have bought Bitcoin in the last year on a NO-WITHDRAWAL service like Paypal or Robinhood. 

They learn about ""not your keys, not your coins"" and then they find out they can't withdraw. 

...",aantonop
Wed Dec 02 21:41:47 +0000 2020,1334251440206823425,"I'm about to give some rather unexpected advice:

Under some circumstances, it is best to leave Bitcoin on an exchange

...",aantonop
Wed Dec 02 18:54:38 +0000 2020,1334209374739337216," It's going to be super hard for you to do comedy again. I mean, how can you possibly compete against this reality?",aantonop
Wed Dec 02 18:19:08 +0000 2020,1334200441018597376, Thank you! I hope you enjoy them. They are quite different in style and tone. I'd love to hear your feedback when you're done with them.,aantonop
Wed Dec 02 17:25:03 +0000 2020,1334186832750276608,  ,aantonop
Wed Dec 02 15:50:35 +0000 2020,1334163058831331331,"Cargo Class Bitcoin with PayPal [PayPal Bitcoin isn't Bitcoin] 
 
My latest video, taken from Saturday's monthly Open Topic Q&amp;A. 
#bitcoin ",aantonop
Wed Dec 02 14:59:30 +0000 2020,1334150202907713538, Sneaking #Section230 Reform Into the Defense Bill Is a Terrible Idea ,aantonop
Wed Dec 02 14:56:32 +0000 2020,1334149457399619587, The roadmap I made back in March updated with (very rough and approximate!) progress bars showing what has been done an…,aantonop
Wed Dec 02 14:46:44 +0000 2020,1334146991698284545," A warning to all the Android users owning Trezor devices.

This app is a scam and has no relation to SatoshiLabs and Trezor. We…",aantonop
Wed Dec 02 14:37:01 +0000 2020,1334144546779713542,"  Or be a church

Sister Meltem, can I confess my crypto sins?",aantonop
Wed Dec 02 14:35:53 +0000 2020,1334144259138543625, If it wasn't for BTC I would have had to do layoffs. Instead I leaned in and hired to build my ops team.,aantonop
Wed Dec 02 14:33:57 +0000 2020,1334143773899583488," My company was on that chart as part of the 1%. On the left side. 

I received a PPP loan that covered about 75% of my payroll for *one month*. 

Good times.",aantonop
Wed Dec 02 14:32:24 +0000 2020,1334143385544781824," how do i become this 1%?

i would like to apply for corporate socialism please i identify as a corporation …",aantonop
Wed Dec 02 04:35:34 +0000 2020,1333993185836560384," I earn it. Then I spend it. 

I almost never buy and sell BTC, haven't really done so for years.",aantonop
Wed Dec 02 04:34:22 +0000 2020,1333992883104354305, No I don't have to acknowledge that. It's not. But Christmas lights might be.,aantonop
Wed Dec 02 02:43:54 +0000 2020,1333965085790797824," My apologies, it's been a long couple of days with a lot of trolling. I overreacted",aantonop
Wed Dec 02 01:45:23 +0000 2020,1333950356099719171," Maybe if you measured it in Zimbabwe dollars, yes.",aantonop
Wed Dec 02 01:44:02 +0000 2020,1333950015912374272,"  I know, buddy!

It probably wasn't even worth a response to his post. But I don't like even the insinuation. I keep my affairs clean and legal, always.",aantonop
Wed Dec 02 00:58:17 +0000 2020,1333938505198682112,"  I pay capital gains and losses on all my crypto. I value it at purchase, sale and any other taxable event.",aantonop
Tue Dec 01 20:36:48 +0000 2020,1333872700415098880,"   A great choice of guests  

 and  are both my friends and respected colleagues who despite differences in opinion, always bring respect, reason and insights to any conversation.",aantonop
Tue Dec 01 20:19:10 +0000 2020,1333868263751655424,"  ... and blocked

Consider that my ""overly sensitive"" response to your demands for attention. 

Thanks for demonstrating my point.",aantonop
Tue Dec 01 20:12:22 +0000 2020,1333866552383270912,"  Creative work is not like a burger shop, by the way. Don't try to commoditize creativity.",aantonop
Tue Dec 01 20:11:14 +0000 2020,1333866266562424832,"  I'm very grateful for anyone who reads or watches my work, whether they bought it or got it for free. 

But, in order to produce that work and give it away I had to and still have to zealously guard my time and attention. It's the raw material of creativity. You didn't buy that.",aantonop
Tue Dec 01 20:08:19 +0000 2020,1333865531191951361,"  It's amazing that you think that buying a book entitles you to my time. As if the book content wasn't enough. Especially since I give away my most of my books and all my videos for free and under open licenses.

Somehow when I give people free stuff, they get demanding.",aantonop
Tue Dec 01 19:28:12 +0000 2020,1333855436357857280,"  China already did:

",aantonop
Tue Dec 01 19:15:19 +0000 2020,1333852193858850816," Your experience is not universal. You have no idea why other people want to be paid in Bitcoin and I can assure you that your characterization of them as ""zealots"" is facile, ignorant, unnecessarily rude and entirely missing the point. 

Piss right off.",aantonop
Tue Dec 01 19:01:08 +0000 2020,1333848623033896962," Yup, no reason other than my actual employees and contractors want to be paid in it. That's right - delusional pragmatism is my brand.

/s",aantonop
Tue Dec 01 18:24:10 +0000 2020,1333839321955229701,Who sets the price of #bitcoin? Why are there different prices for #cryptocurrencies on different exchanges? Learn about price discovery and more in this free Introduction to #Bitcoin and Open Blockchains Workshop!  #crypto ,aantonop
Tue Dec 01 18:22:11 +0000 2020,1333838821289467904,"Sad to hear that the Arecibo radio telescope collapsed (as expected) and is destroyed. 

I was fortunate enough to visit Arecibo 10 years ago. It was an incredible scientific instrument and monument to science.",aantonop
Tue Dec 01 18:11:43 +0000 2020,1333836187283333122, A new report: Transaction Fee Mechanism Design for the Ethereum Blockchain: An Economic Analysis of EIP-1559 …,aantonop
Tue Dec 01 17:20:54 +0000 2020,1333823401119469568," Mostly user-interface design, which is still catching up to and building on the protocol itself. 

In the last 6 months, the wallets have gotten so much better and easier to use. 

Now that L1 fees are high again, I expect more and more people will make the jump to L2",aantonop
Tue Dec 01 17:19:05 +0000 2020,1333822940966576130, Non-sequitur,aantonop
Tue Dec 01 17:12:11 +0000 2020,1333821204692692993,"Number go up! Teach me #crypto! 

Are you hearing this from your friends, family, very very distant cousins, people you haven't talked to in years? Save your valuable time &amp; let me teach them the basics in my FREE workshop:  

#bitcoin #eth #cryptocurrency ",aantonop
Tue Dec 01 17:02:02 +0000 2020,1333818650411765761," Those messages are much more funny when you've given them a fake name and a burner number, as I did. 

The only texts I get on that number are scam and spam.",aantonop
Tue Dec 01 17:00:12 +0000 2020,1333818189013164033, it’s time again for one coin army to become niche regulatory experts in an effort to undermine another coin army,aantonop
